,HFUEL,HHFAMINC,HOMEOWN,HHSIZE,YOUNGCHILD,HHVEHCNT,URBRUR,HTPPOPDN,PRICE,PLACE,R_AGE_IMP,R_SEX_IMP,EDUC,R_RACE,GT1JBLWK,OCCAT,CARSHARE,TIMETOWK,YEARMILE,VEHAGE
116051,0,4,0.0,1.0,0.0,2.0,1,3,1.0,2.0,62,0,3.0,1.0,0,2.0,0,5.0,15000.0,2.0
116062,0,5,1.0,2.0,0.0,2.0,1,6,3.0,3.0,61,0,5.0,1.0,0,4.0,0,5.0,10000.0,2.0
116082,0,2,0.0,1.0,0.0,1.0,1,5,3.0,3.0,54,0,4.0,2.0,0,4.0,0,22.0,7300.0,2.0
116085,0,5,1.0,2.0,0.0,2.0,1,5,5.0,2.0,47,1,5.0,1.0,0,3.0,0,45.0,16000.0,3.0
116127,0,4,1.0,4.0,1.0,2.0,1,1,4.0,4.0,69,0,4.0,1.0,0,1.0,0,20.0,10000.0,1.0
116129,0,4,1.0,1.0,0.0,1.0,1,1,5.0,3.0,28,0,5.0,1.0,0,4.0,0,5.0,6000.0,3.0
116136,0,2,1.0,2.0,0.0,2.0,0,5,2.0,3.0,57,0,4.0,2.0,0,3.0,0,45.0,10000.0,1.0
116137,0,4,1.0,2.0,0.0,3.0,0,5,4.0,4.0,27,0,4.0,1.0,0,4.0,0,25.0,16000.0,2.0
116149,0,4,1.0,4.0,0.0,3.0,0,4,5.0,4.0,52,1,3.0,1.0,0,4.0,0,15.0,14000.0,2.0
116157,0,4,1.0,1.0,0.0,1.0,0,6,5.0,5.0,66,1,3.0,1.0,0,4.0,0,60.0,15000.0,1.0
116169,0,3,1.0,1.0,0.0,2.0,1,3,5.0,5.0,54,1,2.0,6.0,0,3.0,0,10.0,36000.0,2.0
116189,0,3,0.0,2.0,0.0,1.0,0,6,1.0,2.0,69,1,3.0,1.0,0,3.0,0,45.0,15000.0,3.0
116215,0,5,0.0,1.0,0.0,1.0,0,6,3.0,5.0,58,1,3.0,1.0,0,4.0,0,45.0,30000.0,1.0
116228,0,5,1.0,1.0,0.0,1.0,1,1,3.0,2.0,34,0,5.0,1.0,0,2.0,0,10.0,3000.0,3.0
116257,0,4,1.0,1.0,0.0,1.0,0,2,2.0,2.0,34,1,5.0,1.0,0,4.0,0,20.0,8250.0,1.0
116259,0,5,1.0,3.0,0.0,2.0,1,2,5.0,3.0,52,0,4.0,1.0,0,4.0,0,23.0,6000.0,2.0
116264,0,3,1.0,2.0,0.0,2.0,1,6,4.0,4.0,31,0,4.0,1.0,0,4.0,0,15.0,8000.0,3.0
116266,0,5,1.0,2.0,0.0,1.0,1,6,4.0,4.0,61,0,5.0,1.0,0,4.0,0,10.0,6000.0,2.0
116275,0,5,1.0,2.0,0.0,3.0,1,5,2.0,4.0,45,1,3.0,1.0,0,4.0,0,45.0,25000.0,2.0
116298,0,5,1.0,2.0,0.0,1.0,1,6,3.0,4.0,65,0,4.0,1.0,0,2.0,0,45.0,6000.0,1.0
116306,0,2,1.0,3.0,0.0,2.0,1,1,4.0,2.0,53,0,3.0,1.0,0,4.0,0,20.0,6000.0,2.0
116364,0,2,1.0,2.0,0.0,2.0,1,4,4.0,4.0,54,0,3.0,1.0,1,2.0,0,12.0,10000.0,3.0
116385,0,5,1.0,1.0,0.0,1.0,1,2,4.0,4.0,63,0,4.0,1.0,0,4.0,0,20.0,14000.0,2.0
116413,0,4,1.0,2.0,0.0,4.0,1,3,1.0,2.0,56,0,3.0,1.0,0,2.0,0,10.0,2500.0,2.0
116420,0,2,1.0,7.0,1.0,2.0,1,3,2.0,3.0,48,1,2.0,2.0,0,1.0,0,25.0,30000.0,1.0
116424,0,3,1.0,2.0,0.0,2.0,1,5,4.0,4.0,55,0,1.0,1.0,0,3.0,0,25.0,30000.0,1.0
116439,0,2,0.0,2.0,0.0,2.0,1,2,2.0,4.0,26,0,4.0,2.0,0,4.0,0,75.0,40000.0,2.0
116447,0,2,1.0,2.0,0.0,2.0,1,2,3.0,1.0,34,0,3.0,1.0,0,3.0,0,25.0,18250.0,3.0
116452,0,5,1.0,2.0,0.0,2.0,1,2,1.0,1.0,71,1,4.0,1.0,0,4.0,0,7.0,20000.0,1.0
116469,0,5,1.0,1.0,0.0,2.0,1,1,4.0,3.0,47,1,5.0,1.0,1,4.0,0,12.0,20000.0,1.0
116479,0,2,1.0,3.0,0.0,2.0,1,6,1.0,2.0,69,0,1.0,7.0,0,1.0,0,30.0,8000.0,1.0
116508,0,4,1.0,2.0,0.0,2.0,1,5,2.0,3.0,30,1,5.0,1.0,0,4.0,0,15.0,12000.0,1.0
116556,0,4,1.0,2.0,0.0,1.0,1,2,2.0,3.0,70,0,3.0,1.0,0,3.0,0,60.0,5000.0,1.0
116563,0,2,1.0,2.0,0.0,4.0,0,6,2.0,3.0,70,0,3.0,1.0,0,2.0,0,15.0,250.0,1.0
116609,0,5,0.0,1.0,0.0,0.0,0,1,1.0,1.0,58,1,5.0,1.0,0,4.0,0,20.0,10400.0,1.0
116610,0,5,0.0,4.0,0.0,3.0,0,1,1.0,1.0,23,0,4.0,1.0,0,4.0,0,10.0,17000.0,2.0
116630,0,5,0.0,2.0,0.0,1.0,1,6,4.0,4.0,34,1,5.0,1.0,0,4.0,0,25.0,12000.0,3.0
116653,0,5,0.0,3.0,0.0,2.0,1,6,2.0,4.0,36,1,3.0,1.0,0,3.0,0,15.0,12000.0,1.0
116736,0,5,0.0,2.0,0.0,2.0,0,5,1.0,2.0,62,1,5.0,3.0,0,4.0,0,16.0,30000.0,2.0
116743,0,5,1.0,1.0,0.0,1.0,0,1,2.0,3.0,47,0,4.0,1.0,0,4.0,0,10.0,7500.0,2.0
116753,0,2,1.0,4.0,0.0,2.0,1,6,3.0,3.0,64,0,3.0,1.0,0,2.0,0,15.0,3000.0,2.0
116778,0,5,0.0,1.0,0.0,1.0,1,4,2.0,3.0,41,0,2.0,1.0,0,1.0,0,28.0,15000.0,3.0
116805,0,5,0.0,2.0,0.0,2.0,1,3,1.0,2.0,40,1,5.0,1.0,0,4.0,0,25.0,20000.0,2.0
116806,0,5,0.0,2.0,0.0,1.0,1,3,1.0,3.0,32,0,5.0,1.0,0,4.0,0,7.0,10000.0,1.0
116811,0,3,1.0,2.0,0.0,2.0,1,2,1.0,2.0,56,1,2.0,1.0,0,3.0,0,20.0,15000.0,1.0
116816,0,5,1.0,2.0,0.0,2.0,0,6,2.0,3.0,32,1,5.0,3.0,0,4.0,0,20.0,10000.0,2.0
116886,0,5,1.0,1.0,0.0,2.0,1,2,3.0,2.0,54,0,5.0,1.0,0,4.0,0,29.0,15000.0,1.0
116906,0,3,0.0,4.0,0.0,0.0,1,6,3.0,2.0,58,0,2.0,6.0,0,2.0,0,30.0,6500.0,2.0
116917,0,3,0.0,1.0,0.0,1.0,1,6,2.0,2.0,66,0,3.0,1.0,0,1.0,0,15.0,10000.0,2.0
116935,0,4,1.0,3.0,0.0,2.0,1,4,2.0,3.0,58,1,3.0,1.0,0,4.0,0,55.0,30000.0,3.0
116945,0,2,1.0,2.0,0.0,1.0,1,1,1.0,1.0,54,0,4.0,1.0,0,1.0,0,12.0,9000.0,2.0
116965,0,2,1.0,3.0,0.0,2.0,0,4,2.0,3.0,62,0,3.0,2.0,1,4.0,0,25.0,87776.0,1.0
116967,0,4,0.0,2.0,0.0,2.0,1,4,4.0,3.0,41,0,3.0,1.0,1,3.0,0,30.0,16000.0,3.0
116971,0,3,1.0,2.0,0.0,3.0,1,7,1.0,4.0,58,1,3.0,1.0,0,1.0,0,5.0,6000.0,3.0
117000,0,5,1.0,2.0,0.0,2.0,1,4,4.0,3.0,57,0,3.0,1.0,0,4.0,0,40.0,27000.0,1.0
117003,0,3,1.0,2.0,0.0,2.0,1,1,1.0,1.0,34,0,3.0,1.0,0,4.0,0,25.0,30000.0,2.0
117053,0,5,1.0,4.0,0.0,3.0,0,6,2.0,2.0,35,1,4.0,1.0,0,4.0,0,30.0,12000.0,2.0
117054,0,5,1.0,2.0,0.0,2.0,1,3,4.0,2.0,36,0,5.0,1.0,0,4.0,0,30.0,10000.0,1.0
117082,0,5,1.0,2.0,0.0,2.0,1,6,5.0,4.0,27,1,3.0,1.0,0,4.0,0,20.0,10000.0,2.0
117103,0,5,1.0,2.0,0.0,2.0,0,2,2.0,2.0,64,0,3.0,1.0,0,2.0,0,15.0,7300.0,2.0
117143,0,3,1.0,4.0,0.0,2.0,1,3,3.0,5.0,60,0,3.0,1.0,0,3.0,0,15.0,5000.0,2.0
117147,0,1,1.0,2.0,0.0,2.0,1,7,5.0,5.0,19,0,3.0,2.0,0,1.0,0,75.0,10.0,3.0
117165,0,3,1.0,2.0,0.0,2.0,1,5,2.0,2.0,61,0,2.0,3.0,0,1.0,0,0.0,300.0,3.0
117180,0,4,1.0,1.0,0.0,2.0,1,2,3.0,3.0,50,0,2.0,1.0,0,4.0,0,25.0,12000.0,3.0
117215,0,2,1.0,2.0,0.0,2.0,1,5,3.0,2.0,60,0,3.0,7.0,0,1.0,0,15.0,7000.0,2.0
117217,0,4,1.0,2.0,0.0,2.0,1,6,4.0,4.0,36,1,5.0,1.0,0,4.0,0,45.0,12000.0,3.0
117218,0,4,1.0,2.0,0.0,5.0,1,6,1.0,1.0,33,0,3.0,1.0,0,1.0,0,15.0,1000.0,1.0
117255,0,3,1.0,2.0,0.0,2.0,0,6,3.0,3.0,49,0,3.0,1.0,0,2.0,0,10.0,13500.0,2.0
117265,0,4,1.0,2.0,0.0,3.0,1,5,3.0,3.0,61,1,3.0,1.0,0,4.0,0,20.0,15000.0,1.0
117302,0,5,1.0,2.0,0.0,2.0,1,3,2.0,3.0,26,1,3.0,1.0,0,1.0,0,5.0,30000.0,1.0
117304,0,3,1.0,3.0,0.0,2.0,1,5,3.0,3.0,49,1,4.0,1.0,0,1.0,0,20.0,9000.0,2.0
117329,0,2,1.0,2.0,0.0,2.0,0,6,4.0,2.0,44,1,4.0,5.0,0,1.0,0,25.0,14000.0,2.0
117341,0,5,1.0,2.0,0.0,3.0,1,6,2.0,3.0,48,1,4.0,1.0,0,4.0,0,10.0,15000.0,3.0
117344,0,2,1.0,2.0,0.0,2.0,1,6,3.0,2.0,26,1,3.0,1.0,0,3.0,0,10.0,20000.0,1.0
117350,0,1,1.0,2.0,0.0,2.0,1,6,4.0,3.0,40,0,2.0,2.0,0,1.0,0,15.0,4000.0,3.0
117352,0,5,1.0,1.0,0.0,1.0,1,7,4.0,4.0,36,0,4.0,2.0,0,2.0,0,50.0,650.0,3.0
117387,0,5,1.0,2.0,0.0,4.0,1,4,4.0,4.0,62,0,4.0,3.0,0,2.0,0,70.0,200.0,1.0
117389,0,5,1.0,1.0,0.0,1.0,1,2,4.0,1.0,31,0,4.0,1.0,0,4.0,0,50.0,20000.0,2.0
117395,0,5,1.0,2.0,0.0,1.0,0,3,4.0,4.0,44,1,4.0,3.0,0,3.0,0,10.0,4000.0,1.0
117401,0,5,1.0,1.0,0.0,3.0,1,2,5.0,5.0,39,1,5.0,1.0,0,4.0,0,20.0,5000.0,2.0
117416,0,5,0.0,1.0,0.0,2.0,0,6,1.0,1.0,59,1,5.0,1.0,0,4.0,0,30.0,20000.0,3.0
117428,0,1,1.0,2.0,0.0,3.0,0,1,2.0,2.0,60,1,4.0,1.0,0,4.0,0,1.0,6000.0,2.0
117468,0,5,0.0,6.0,0.0,1.0,1,6,2.0,2.0,63,1,5.0,1.0,0,4.0,0,25.0,25000.0,1.0
117473,0,5,1.0,1.0,0.0,3.0,0,6,2.0,2.0,30,1,5.0,1.0,1,4.0,0,15.0,12000.0,2.0
117483,0,3,0.0,1.0,0.0,0.0,1,5,1.0,2.0,39,1,2.0,1.0,0,4.0,0,40.0,15000.0,2.0
117525,0,5,1.0,2.0,0.0,3.0,1,5,2.0,2.0,57,0,5.0,1.0,0,4.0,0,50.0,20000.0,1.0
117526,0,5,0.0,2.0,0.0,2.0,1,5,2.0,3.0,58,1,4.0,1.0,0,4.0,0,30.0,15000.0,1.0
117531,0,5,1.0,1.0,0.0,1.0,1,1,2.0,3.0,66,1,5.0,1.0,0,4.0,0,40.0,18000.0,1.0
117558,0,5,0.0,1.0,0.0,1.0,1,7,1.0,2.0,66,1,5.0,1.0,0,4.0,0,40.0,8000.0,3.0
117654,0,3,0.0,3.0,0.0,2.0,1,5,3.0,1.0,51,0,3.0,1.0,0,4.0,0,30.0,5000.0,1.0
117656,0,2,1.0,1.0,0.0,1.0,1,2,2.0,3.0,53,1,2.0,1.0,0,3.0,0,15.0,50000.0,3.0
117662,0,5,1.0,2.0,0.0,2.0,0,6,1.0,1.0,59,1,5.0,1.0,0,4.0,0,28.0,12000.0,2.0
117683,0,3,1.0,4.0,0.0,5.0,0,1,1.0,1.0,29,1,4.0,3.0,0,4.0,0,13.0,2500.0,2.0
117689,0,4,1.0,1.0,0.0,1.0,1,2,4.0,3.0,62,1,5.0,1.0,0,3.0,0,8.0,40000.0,1.0
117706,0,3,1.0,2.0,0.0,2.0,1,4,2.0,2.0,54,1,4.0,1.0,0,1.0,0,18.0,3000.0,1.0
117723,0,5,1.0,2.0,0.0,1.0,1,2,5.0,5.0,37,1,4.0,4.0,0,4.0,0,45.0,18000.0,1.0
117757,0,5,0.0,1.0,0.0,1.0,1,6,2.0,3.0,22,1,2.0,1.0,0,1.0,0,5.0,10000.0,1.0
117769,0,4,1.0,2.0,0.0,4.0,1,5,4.0,3.0,61,1,5.0,1.0,0,4.0,0,7.0,12000.0,3.0
117796,0,5,0.0,1.0,0.0,0.0,1,5,2.0,1.0,45,1,4.0,1.0,0,4.0,0,40.0,20000.0,3.0
117871,0,5,0.0,2.0,0.0,2.0,0,6,2.0,3.0,50,1,5.0,3.0,0,4.0,0,16.0,4000.0,2.0
117876,0,3,1.0,1.0,0.0,1.0,1,3,4.0,4.0,81,1,5.0,1.0,0,4.0,0,40.0,8500.0,1.0
117878,0,3,1.0,4.0,0.0,3.0,0,2,2.0,1.0,30,0,3.0,6.0,0,4.0,0,55.0,20000.0,3.0
117904,0,5,1.0,4.0,2.0,2.0,1,7,5.0,5.0,37,1,4.0,1.0,0,4.0,0,45.0,28000.0,2.0
117912,0,4,0.0,1.0,0.0,0.0,1,2,5.0,5.0,43,1,3.0,1.0,0,4.0,0,10.0,8000.0,2.0
117949,0,3,0.0,2.0,0.0,2.0,1,5,3.0,2.0,43,0,4.0,1.0,0,4.0,0,40.0,4500.0,3.0
117957,0,5,1.0,1.0,0.0,1.0,1,4,4.0,4.0,40,1,5.0,1.0,0,4.0,0,20.0,10000.0,1.0
117960,0,4,1.0,3.0,0.0,2.0,1,6,5.0,4.0,54,1,5.0,1.0,0,4.0,0,12.0,30000.0,3.0
118027,0,3,1.0,5.0,0.0,5.0,1,5,1.0,1.0,48,1,3.0,1.0,0,3.0,0,4.0,8500.0,3.0
118036,0,5,0.0,3.0,0.0,2.0,1,2,2.0,3.0,46,0,3.0,1.0,1,4.0,0,12.0,24000.0,1.0
118058,0,5,1.0,3.0,0.0,4.0,1,2,4.0,3.0,61,0,3.0,1.0,0,1.0,0,35.0,16000.0,3.0
118084,0,1,0.0,1.0,0.0,1.0,1,6,5.0,4.0,43,1,4.0,1.0,0,1.0,0,10.0,1000.0,3.0
118113,0,4,1.0,2.0,0.0,1.0,0,2,3.0,4.0,61,0,4.0,1.0,1,4.0,0,5.0,35000.0,3.0
118117,1,5,1.0,1.0,0.0,3.0,0,2,2.0,3.0,24,1,2.0,1.0,0,1.0,0,20.0,7500.0,2.0
118129,0,3,1.0,1.0,0.0,1.0,1,2,4.0,4.0,46,0,5.0,1.0,1,1.0,0,12.0,10000.0,2.0
118181,0,4,1.0,2.0,0.0,3.0,0,1,3.0,5.0,56,1,4.0,2.0,0,4.0,0,10.0,5000.0,3.0
118195,0,5,0.0,1.0,0.0,0.0,1,2,3.0,4.0,50,0,5.0,1.0,1,4.0,0,45.0,20000.0,1.0
118202,0,4,1.0,2.0,0.0,3.0,1,2,3.0,3.0,59,0,3.0,1.0,0,4.0,0,30.0,20000.0,3.0
118212,0,3,1.0,2.0,0.0,2.0,0,5,5.0,3.0,47,1,2.0,1.0,0,1.0,0,8.0,10000.0,1.0
118268,0,3,1.0,1.0,0.0,1.0,1,2,2.0,2.0,42,1,5.0,1.0,0,4.0,0,25.0,24500.0,1.0
118273,0,5,1.0,1.0,0.0,1.0,1,2,4.0,4.0,18,0,1.0,1.0,0,1.0,0,15.0,4600.0,3.0
118275,0,5,1.0,2.0,0.0,3.0,1,6,3.0,4.0,34,1,4.0,1.0,0,3.0,0,20.0,10000.0,1.0
118281,0,2,1.0,3.0,0.0,3.0,1,1,3.0,3.0,37,0,4.0,3.0,0,4.0,0,10.0,6500.0,3.0
118284,0,3,1.0,2.0,0.0,3.0,1,2,1.0,4.0,49,1,2.0,1.0,0,3.0,0,40.0,20000.0,2.0
